trial,model,n_estimators,max_depth,learning_rate,subsample,colsample_bytree,min_child_weight,val_pr_auc,seconds,is_default
0,xgboost,400,5,0.1,0.8,0.8,1.0,0.17132443356773547,1.381962300016312,True
1,xgboost,600,3,0.1563627570886382,1.0,0.8,1.0,0.1391750675631768,1.0698431999771856,False
2,xgboost,200,7,0.19573283840516106,0.6,1.0,1.0,0.14530355826530272,1.1000356999866199,False
3,xgboost,200,7,0.05579819848164752,0.8,0.6,5.0,0.1291275922940761,0.984391100006178,False
4,xgboost,400,3,0.1464494438755189,0.8,1.0,1.0,0.11620412060592303,0.830123799998546,False
5,xgboost,400,7,0.01753049073724252,0.8,0.8,5.0,0.128543606861063,2.0482869999832474,False
6,xgboost,600,3,0.02322480192467465,1.0,0.6,5.0,0.10582766400981483,1.1758679000195116,False
7,xgboost,400,3,0.0904987372297764,1.0,1.0,20.0,0.1257384013606866,0.7893694000085816,False
8,xgboost,400,5,0.025748724747099185,1.0,0.6,1.0,0.10651503490419036,1.2196981999732088,False
9,xgboost,200,7,0.05269280720946244,1.0,0.6,5.0,0.15053965324411794,0.9493494000053033,False
10,xgboost,200,7,0.030904369108095374,1.0,0.8,1.0,0.11372918985103689,1.085301699989941,False
11,xgboost,600,3,0.03885485825955104,0.8,0.6,1.0,0.09620249086653974,1.2359766000008676,False
12,xgboost,400,3,0.10592725281577631,0.6,1.0,20.0,0.10106805948137208,0.8324070000089705,False
13,xgboost,600,7,0.04972379635300668,0.6,0.6,20.0,0.18021083100421936,2.6273033999896143,False
14,xgboost,200,7,0.010566136766370391,0.6,1.0,20.0,0.08389894587496437,1.1114673000120092,False
15,xgboost,400,5,0.04864843549260767,0.8,0.8,5.0,0.15882635939324846,1.2796768000116572,False
16,xgboost,600,5,0.02419221616392644,0.8,0.6,5.0,0.1215534916686967,1.8644342999905348,False
17,xgboost,600,7,0.020520393025221243,0.8,1.0,1.0,0.14065865384062673,3.203240700007882,False
18,xgboost,400,7,0.013654564244977357,0.8,0.8,5.0,0.13161845917709633,2.090349400008563,False
19,xgboost,600,3,0.017791477017917574,1.0,1.0,20.0,0.10338805161744499,1.198319100018125,False
20,xgboost,600,7,0.020198945998003114,1.0,1.0,5.0,0.14365827038068507,3.03176660000463,False
21,xgboost,600,5,0.06360039272230424,0.6,0.8,5.0,0.16820354285085726,2.093203500000527,False
22,xgboost,600,7,0.01931752132583908,0.8,0.6,1.0,0.13762985527363703,3.0408476000011433,False
23,xgboost,400,5,0.01281202683224047,1.0,0.8,1.0,0.1011452445947342,1.3962212999758776,False
24,xgboost,600,5,0.10899272116649625,0.8,0.6,5.0,0.1492575592226787,1.938063500012504,False
25,xgboost,400,5,0.10799743072226171,1.0,0.6,20.0,0.1951353387565872,1.2069194000214338,False
26,xgboost,600,7,0.0760433261794055,1.0,0.8,5.0,0.1639380702317486,2.8498107999912463,False
27,xgboost,200,5,0.012551908012962186,0.8,1.0,20.0,0.07258117171488171,0.813094600016484,False
28,xgboost,400,3,0.01648734170950757,0.8,0.6,20.0,0.08372887628552715,0.9402620999899227,False
29,xgboost,600,3,0.050733340929487065,1.0,1.0,20.0,0.11124021459362936,1.3099335000151768,False
