trial,model,n_estimators,max_depth,learning_rate,subsample,colsample_bytree,min_child_weight,val_pr_auc,seconds,is_default
0,xgboost,400,5,0.1,0.8,0.8,1.0,0.21926068587124192,5.362877399980789,True
1,xgboost,600,3,0.1563627570886382,1.0,0.8,1.0,0.23535640818101372,4.436627999995835,False
2,xgboost,200,7,0.19573283840516106,0.6,1.0,1.0,0.21006635948882094,4.485719199990854,False
3,xgboost,200,7,0.05579819848164752,0.8,0.6,5.0,0.24407413658393692,4.140210400015349,False
4,xgboost,400,3,0.1464494438755189,0.8,1.0,1.0,0.1721409749576359,3.365505199995823,False
5,xgboost,400,7,0.01753049073724252,0.8,0.8,5.0,0.21014018758897846,9.628330899984576,False
6,xgboost,600,3,0.02322480192467465,1.0,0.6,5.0,0.16387859450075512,4.581078900024295,False
7,xgboost,400,3,0.0904987372297764,1.0,1.0,20.0,0.231776254220952,3.2895265000115614,False
8,xgboost,400,5,0.025748724747099185,1.0,0.6,1.0,0.20569628142930996,5.395283799996832,False
9,xgboost,200,7,0.05269280720946244,1.0,0.6,5.0,0.24860995086416682,4.2622905999887735,False
10,xgboost,200,7,0.030904369108095374,1.0,0.8,1.0,0.20634624400532836,5.692620299989358,False
11,xgboost,600,3,0.03885485825955104,0.8,0.6,1.0,0.19369309320336242,4.622286099998746,False
12,xgboost,400,3,0.10592725281577631,0.6,1.0,20.0,0.1824147379345445,3.3548976999882143,False
13,xgboost,600,7,0.04972379635300668,0.6,0.6,20.0,0.2818828829548769,10.023655099997995,False
14,xgboost,200,7,0.010566136766370391,0.6,1.0,20.0,0.12608934320861634,5.27398080000421,False
15,xgboost,400,5,0.04864843549260767,0.8,0.8,5.0,0.2599346456626867,5.5432320999971125,False
16,xgboost,600,5,0.02419221616392644,0.8,0.6,5.0,0.22599295683444678,8.706540500017582,False
17,xgboost,600,7,0.020520393025221243,0.8,1.0,1.0,0.22919377482845313,16.73283380002249,False
18,xgboost,400,7,0.013654564244977357,0.8,0.8,5.0,0.21156323695639853,10.230980799999088,False
19,xgboost,600,3,0.017791477017917574,1.0,1.0,20.0,0.14005231479971164,6.587442899995949,False
20,xgboost,600,7,0.020198945998003114,1.0,1.0,5.0,0.21484171254124743,15.975654199981363,False
21,xgboost,600,5,0.06360039272230424,0.6,0.8,5.0,0.2313643081823355,11.830862700007856,False
22,xgboost,600,7,0.01931752132583908,0.8,0.6,1.0,0.22547214440559588,14.429097399988677,False
23,xgboost,400,5,0.01281202683224047,1.0,0.8,1.0,0.18895932005056537,6.643739799998002,False
24,xgboost,600,5,0.10899272116649625,0.8,0.6,5.0,0.2364695621408286,10.677011099993251,False
25,xgboost,400,5,0.10799743072226171,1.0,0.6,20.0,0.2464216598237227,6.420792199991411,False
26,xgboost,600,7,0.0760433261794055,1.0,0.8,5.0,0.2899315685761358,13.548778099997435,False
27,xgboost,200,5,0.012551908012962186,0.8,1.0,20.0,0.12823967510829198,3.624233999988064,False
28,xgboost,400,3,0.01648734170950757,0.8,0.6,20.0,0.14540025702126116,5.150000599998748,False
29,xgboost,600,3,0.050733340929487065,1.0,1.0,20.0,0.211608517043023,7.234809999994468,False
