trial,model,n_estimators,max_depth,learning_rate,subsample,colsample_bytree,min_child_weight,val_pr_auc,seconds,is_default
0,xgboost,400,5,0.1,0.8,0.8,1.0,0.15139767318598119,1.2851119000115432,True
1,xgboost,600,3,0.1563627570886382,1.0,0.8,1.0,0.15450387279963532,1.175202199985506,False
2,xgboost,200,7,0.19573283840516106,0.6,1.0,1.0,0.1312850792392185,1.2005672000232153,False
3,xgboost,200,7,0.05579819848164752,0.8,0.6,5.0,0.13903166028755257,1.0055827999894973,False
4,xgboost,400,3,0.1464494438755189,0.8,1.0,1.0,0.09798628225586381,0.8549777000152972,False
5,xgboost,400,7,0.01753049073724252,0.8,0.8,5.0,0.1327778487632806,2.1216069999791216,False
6,xgboost,600,3,0.02322480192467465,1.0,0.6,5.0,0.11089567255271968,1.2533197999873664,False
7,xgboost,400,3,0.0904987372297764,1.0,1.0,20.0,0.12265120231831453,0.877129700005753,False
8,xgboost,400,5,0.025748724747099185,1.0,0.6,1.0,0.12671697137133647,1.302157799975248,False
9,xgboost,200,7,0.05269280720946244,1.0,0.6,5.0,0.12915336837370933,1.0007353000110015,False
10,xgboost,200,7,0.030904369108095374,1.0,0.8,1.0,0.13437287630596834,1.127569099975517,False
11,xgboost,600,3,0.03885485825955104,0.8,0.6,1.0,0.108714373706021,1.299641799996607,False
12,xgboost,400,3,0.10592725281577631,0.6,1.0,20.0,0.09615935725387594,0.865568599983817,False
13,xgboost,600,7,0.04972379635300668,0.6,0.6,20.0,0.1974424513714786,2.6996278000005987,False
14,xgboost,200,7,0.010566136766370391,0.6,1.0,20.0,0.09292562125237475,1.1201233000028878,False
15,xgboost,400,5,0.04864843549260767,0.8,0.8,5.0,0.1491140207300249,1.3354667999956291,False
16,xgboost,600,5,0.02419221616392644,0.8,0.6,5.0,0.1393775565115794,1.928959799988661,False
17,xgboost,600,7,0.020520393025221243,0.8,1.0,1.0,0.1551797460267857,3.34045249997871,False
18,xgboost,400,7,0.013654564244977357,0.8,0.8,5.0,0.11822504737307281,2.1610414999886416,False
19,xgboost,600,3,0.017791477017917574,1.0,1.0,20.0,0.10556353974179176,1.2743406999798026,False
20,xgboost,600,7,0.020198945998003114,1.0,1.0,5.0,0.13986426713922123,3.1470731999725103,False
21,xgboost,600,5,0.06360039272230424,0.6,0.8,5.0,0.1861772459228724,2.0444074999832083,False
22,xgboost,600,7,0.01931752132583908,0.8,0.6,1.0,0.13544377238929836,3.1921816999965813,False
23,xgboost,400,5,0.01281202683224047,1.0,0.8,1.0,0.11334072875704401,1.4465604999859352,False
24,xgboost,600,5,0.10899272116649625,0.8,0.6,5.0,0.1717709196382022,2.036360300000524,False
25,xgboost,400,5,0.10799743072226171,1.0,0.6,20.0,0.1628733991385005,1.343389700021362,False
26,xgboost,600,7,0.0760433261794055,1.0,0.8,5.0,0.20959505407205217,3.3376176000165287,False
27,xgboost,200,5,0.012551908012962186,0.8,1.0,20.0,0.07868742701091355,0.8682701000070665,False
28,xgboost,400,3,0.01648734170950757,0.8,0.6,20.0,0.0990832759025223,0.9636093000008259,False
29,xgboost,600,3,0.050733340929487065,1.0,1.0,20.0,0.11000985431769525,1.3388029000198003,False
